"Datum";"+A/73068189 [kW]";"Status";
"12.06.2025 06:45:00";0,063;"namìøená data OK";
"12.06.2025 07:00:00";0,013;"namìøená data OK";
"12.06.2025 07:15:00";0,012;"namìøená data OK";
"12.06.2025 07:30:00";0,011;"namìøená data OK";
"12.06.2025 07:45:00";0,01;"namìøená data OK";
"12.06.2025 08:00:00";0;"namìøená data OK";
"12.06.2025 08:15:00";0;"namìøená data OK";
"12.06.2025 08:30:00";0;"namìøená data OK";
"12.06.2025 08:45:00";0;"namìøená data OK";
"12.06.2025 09:00:00";0;"namìøená data OK";
"12.06.2025 09:15:00";0;"namìøená data OK";
"12.06.2025 09:30:00";0;"namìøená data OK";
"12.06.2025 09:45:00";0;"namìøená data OK";
"12.06.2025 10:00:00";0;"namìøená data OK";
"12.06.2025 10:15:00";0;"namìøená data OK";
"12.06.2025 10:30:00";0;"namìøená data OK";
"12.06.2025 10:45:00";0;"namìøená data OK";
"12.06.2025 11:00:00";0;"namìøená data OK";
"12.06.2025 11:15:00";0;"namìøená data OK";
"12.06.2025 11:30:00";0;"namìøená data OK";
"12.06.2025 11:45:00";0;"namìøená data OK";
"12.06.2025 12:00:00";0;"namìøená data OK";
"12.06.2025 12:15:00";0;"namìøená data OK";
"12.06.2025 12:30:00";0;"namìøená data OK";
"12.06.2025 12:45:00";0;"namìøená data OK";
"12.06.2025 13:00:00";0;"namìøená data OK";
"12.06.2025 13:15:00";0;"namìøená data OK";
"12.06.2025 13:30:00";0;"namìøená data OK";
"12.06.2025 13:45:00";0;"namìøená data OK";
"12.06.2025 14:00:00";0;"namìøená data OK";
"12.06.2025 14:15:00";0;"namìøená data OK";
"12.06.2025 14:30:00";0;"namìøená data OK";
"12.06.2025 14:45:00";0;"namìøená data OK";
"12.06.2025 15:00:00";0;"namìøená data OK";
"12.06.2025 15:15:00";0;"namìøená data OK";
"12.06.2025 15:30:00";0;"namìøená data OK";
"12.06.2025 15:45:00";0;"namìøená data OK";
"12.06.2025 16:00:00";0;"namìøená data OK";
"12.06.2025 16:15:00";0;"namìøená data OK";
"12.06.2025 16:30:00";0;"namìøená data OK";
"12.06.2025 16:45:00";0;"namìøená data OK";
"12.06.2025 17:00:00";0;"namìøená data OK";
"12.06.2025 17:15:00";0;"namìøená data OK";
"12.06.2025 17:30:00";0;"namìøená data OK";
"12.06.2025 17:45:00";0,002;"namìøená data OK";
"12.06.2025 18:00:00";0,195;"namìøená data OK";
"12.06.2025 18:15:00";0,001;"namìøená data OK";
"12.06.2025 18:30:00";0,065;"namìøená data OK";
"12.06.2025 18:45:00";0,066;"namìøená data OK";
"12.06.2025 19:00:00";0;"namìøená data OK";
"12.06.2025 19:15:00";0,057;"namìøená data OK";
"12.06.2025 19:30:00";0,172;"namìøená data OK";
"12.06.2025 19:45:00";0,045;"namìøená data OK";
"12.06.2025 20:00:00";0,09;"namìøená data OK";
"12.06.2025 20:15:00";0,269;"namìøená data OK";
"12.06.2025 20:30:00";0,235;"namìøená data OK";
"12.06.2025 20:45:00";0,217;"namìøená data OK";
"12.06.2025 21:00:00";0,257;"namìøená data OK";
"12.06.2025 21:15:00";0,297;"namìøená data OK";
"12.06.2025 21:30:00";0,231;"namìøená data OK";
"12.06.2025 21:45:00";0,2;"namìøená data OK";
"12.06.2025 22:00:00";0,358;"namìøená data OK";
"12.06.2025 22:15:00";0,322;"namìøená data OK";
"12.06.2025 22:30:00";0,355;"namìøená data OK";
"12.06.2025 22:45:00";0,481;"namìøená data OK";
"12.06.2025 23:00:00";0,406;"namìøená data OK";
"12.06.2025 23:15:00";0,197;"namìøená data OK";
"12.06.2025 23:30:00";0,278;"namìøená data OK";
"12.06.2025 23:45:00";0,399;"namìøená data OK";
"12.06.2025 24:00:00";0,21;"namìøená data OK";
"13.06.2025 00:15:00";0,192;"namìøená data OK";
"13.06.2025 00:30:00";0,416;"namìøená data OK";
"13.06.2025 00:45:00";0,237;"namìøená data OK";
"13.06.2025 01:00:00";0,236;"namìøená data OK";
"13.06.2025 01:15:00";0,372;"namìøená data OK";
"13.06.2025 01:30:00";0,291;"namìøená data OK";
"13.06.2025 01:45:00";0,213;"namìøená data OK";
"13.06.2025 02:00:00";0,293;"namìøená data OK";
"13.06.2025 02:15:00";0,384;"namìøená data OK";
"13.06.2025 02:30:00";0,245;"namìøená data OK";
"13.06.2025 02:45:00";0,228;"namìøená data OK";
"13.06.2025 03:00:00";0,356;"namìøená data OK";
"13.06.2025 03:15:00";0,296;"namìøená data OK";
"13.06.2025 03:30:00";0,253;"namìøená data OK";
"13.06.2025 03:45:00";0,315;"namìøená data OK";
"13.06.2025 04:00:00";0,342;"namìøená data OK";
"13.06.2025 04:15:00";0,215;"namìøená data OK";
"13.06.2025 04:30:00";0,24;"namìøená data OK";
"13.06.2025 04:45:00";0,424;"namìøená data OK";
"13.06.2025 05:00:00";0,231;"namìøená data OK";
"13.06.2025 05:15:00";0,12;"namìøená data OK";
"13.06.2025 05:30:00";0,209;"namìøená data OK";
"13.06.2025 05:45:00";0,087;"namìøená data OK";
"13.06.2025 06:00:00";0;"namìøená data OK";
"13.06.2025 06:15:00";0,093;"namìøená data OK";
"13.06.2025 06:30:00";0,115;"namìøená data OK";
"13.06.2025 06:45:00";0,014;"namìøená data OK";
"13.06.2025 07:00:00";0,014;"namìøená data OK";
"13.06.2025 07:15:00";0,011;"namìøená data OK";
"13.06.2025 07:30:00";0,011;"namìøená data OK";
"13.06.2025 07:45:00";0,002;"namìøená data OK";
"13.06.2025 08:00:00";0,164;"namìøená data OK";
"13.06.2025 08:15:00";0;"namìøená data OK";
"13.06.2025 08:30:00";0;"namìøená data OK";
"13.06.2025 08:45:00";0;"namìøená data OK";
"13.06.2025 09:00:00";0;"namìøená data OK";
"13.06.2025 09:15:00";0;"namìøená data OK";
"13.06.2025 09:30:00";0;"namìøená data OK";
"13.06.2025 09:45:00";0;"namìøená data OK";
"13.06.2025 10:00:00";0;"namìøená data OK";
"13.06.2025 10:15:00";0;"namìøená data OK";
"13.06.2025 10:30:00";0;"namìøená data OK";
"13.06.2025 10:45:00";0;"namìøená data OK";
"13.06.2025 11:00:00";0;"namìøená data OK";
"13.06.2025 11:15:00";0;"namìøená data OK";
"13.06.2025 11:30:00";0;"namìøená data OK";
"13.06.2025 11:45:00";0;"namìøená data OK";
"13.06.2025 12:00:00";0;"namìøená data OK";
"13.06.2025 12:15:00";0;"namìøená data OK";
"13.06.2025 12:30:00";0;"namìøená data OK";
"13.06.2025 12:45:00";0;"namìøená data OK";
"13.06.2025 13:00:00";0;"namìøená data OK";
"13.06.2025 13:15:00";0;"namìøená data OK";
"13.06.2025 13:30:00";0;"namìøená data OK";
"13.06.2025 13:45:00";0;"namìøená data OK";
"13.06.2025 14:00:00";0;"namìøená data OK";
"13.06.2025 14:15:00";0;"namìøená data OK";
"13.06.2025 14:30:00";0;"namìøená data OK";
"13.06.2025 14:45:00";0;"namìøená data OK";
"13.06.2025 15:00:00";0;"namìøená data OK";
"13.06.2025 15:15:00";0;"namìøená data OK";
"13.06.2025 15:30:00";0;"namìøená data OK";
"13.06.2025 15:45:00";0;"namìøená data OK";
"13.06.2025 16:00:00";0,014;"namìøená data OK";
"13.06.2025 16:15:00";0,002;"namìøená data OK";
"13.06.2025 16:30:00";0;"namìøená data OK";
"13.06.2025 16:45:00";0;"namìøená data OK";
"13.06.2025 17:00:00";0;"namìøená data OK";
"13.06.2025 17:15:00";0;"namìøená data OK";
"13.06.2025 17:30:00";0;"namìøená data OK";
"13.06.2025 17:45:00";0;"namìøená data OK";
"13.06.2025 18:00:00";0,009;"namìøená data OK";
"13.06.2025 18:15:00";0,004;"namìøená data OK";
"13.06.2025 18:30:00";0,001;"namìøená data OK";
"13.06.2025 18:45:00";0,018;"namìøená data OK";
"13.06.2025 19:00:00";0,178;"namìøená data OK";
"13.06.2025 19:15:00";0,035;"namìøená data OK";
"13.06.2025 19:30:00";0,056;"namìøená data OK";
"13.06.2025 19:45:00";0,273;"namìøená data OK";
"13.06.2025 20:00:00";0,165;"namìøená data OK";
"13.06.2025 20:15:00";0,154;"namìøená data OK";
"13.06.2025 20:30:00";0,333;"namìøená data OK";
"13.06.2025 20:45:00";0,269;"namìøená data OK";
"13.06.2025 21:00:00";0,174;"namìøená data OK";
"13.06.2025 21:15:00";0,228;"namìøená data OK";
"13.06.2025 21:30:00";0,365;"namìøená data OK";
"13.06.2025 21:45:00";0,211;"namìøená data OK";
"13.06.2025 22:00:00";0,199;"namìøená data OK";
"13.06.2025 22:15:00";0,316;"namìøená data OK";
"13.06.2025 22:30:00";0,393;"namìøená data OK";
"13.06.2025 22:45:00";0,369;"namìøená data OK";
"13.06.2025 23:00:00";0,424;"namìøená data OK";
"13.06.2025 23:15:00";0,496;"namìøená data OK";
"13.06.2025 23:30:00";0,215;"namìøená data OK";
"13.06.2025 23:45:00";0,183;"namìøená data OK";
"13.06.2025 24:00:00";0,426;"namìøená data OK";
"14.06.2025 00:15:00";0,215;"namìøená data OK";
"14.06.2025 00:30:00";0,204;"namìøená data OK";
"14.06.2025 00:45:00";0,383;"namìøená data OK";
"14.06.2025 01:00:00";0,3;"namìøená data OK";
"14.06.2025 01:15:00";0,217;"namìøená data OK";
"14.06.2025 01:30:00";0,323;"namìøená data OK";
"14.06.2025 01:45:00";0,363;"namìøená data OK";
"14.06.2025 02:00:00";0,214;"namìøená data OK";
"14.06.2025 02:15:00";0,248;"namìøená data OK";
"14.06.2025 02:30:00";0,379;"namìøená data OK";
"14.06.2025 02:45:00";0,246;"namìøená data OK";
"14.06.2025 03:00:00";0,217;"namìøená data OK";
"14.06.2025 03:15:00";0,312;"namìøená data OK";
"14.06.2025 03:30:00";0,339;"namìøená data OK";
"14.06.2025 03:45:00";0,244;"namìøená data OK";
"14.06.2025 04:00:00";0,254;"namìøená data OK";
"14.06.2025 04:15:00";0,412;"namìøená data OK";
"14.06.2025 04:30:00";0,238;"namìøená data OK";
"14.06.2025 04:45:00";0,209;"namìøená data OK";
"14.06.2025 05:00:00";0,386;"namìøená data OK";
"14.06.2025 05:15:00";0,182;"namìøená data OK";
"14.06.2025 05:30:00";0,055;"namìøená data OK";
"14.06.2025 05:45:00";0,146;"namìøená data OK";
"14.06.2025 06:00:00";0,117;"namìøená data OK";
"14.06.2025 06:15:00";0;"namìøená data OK";
"14.06.2025 06:30:00";0,038;"namìøená data OK";
"14.06.2025 06:45:00";0,1;"namìøená data OK";
"14.06.2025 07:00:00";0,013;"namìøená data OK";
"14.06.2025 07:15:00";0,012;"namìøená data OK";
"14.06.2025 07:30:00";0,011;"namìøená data OK";
"14.06.2025 07:45:00";0,008;"namìøená data OK";
"14.06.2025 08:00:00";0,054;"namìøená data OK";
"14.06.2025 08:15:00";0,001;"namìøená data OK";
"14.06.2025 08:30:00";0;"namìøená data OK";
"14.06.2025 08:45:00";0;"namìøená data OK";
"14.06.2025 09:00:00";0;"namìøená data OK";
"14.06.2025 09:15:00";0;"namìøená data OK";
"14.06.2025 09:30:00";0;"namìøená data OK";
"14.06.2025 09:45:00";0;"namìøená data OK";
"14.06.2025 10:00:00";0;"namìøená data OK";
"14.06.2025 10:15:00";0;"namìøená data OK";
"14.06.2025 10:30:00";0;"namìøená data OK";
"14.06.2025 10:45:00";0;"namìøená data OK";
"14.06.2025 11:00:00";0;"namìøená data OK";
"14.06.2025 11:15:00";0;"namìøená data OK";
"14.06.2025 11:30:00";0;"namìøená data OK";
"14.06.2025 11:45:00";0;"namìøená data OK";
"14.06.2025 12:00:00";0;"namìøená data OK";
"14.06.2025 12:15:00";0;"namìøená data OK";
"14.06.2025 12:30:00";0;"namìøená data OK";
"14.06.2025 12:45:00";0;"namìøená data OK";
"14.06.2025 13:00:00";0;"namìøená data OK";
"14.06.2025 13:15:00";0;"namìøená data OK";
"14.06.2025 13:30:00";0;"namìøená data OK";
"14.06.2025 13:45:00";0;"namìøená data OK";
"14.06.2025 14:00:00";0;"namìøená data OK";
"14.06.2025 14:15:00";0;"namìøená data OK";
"14.06.2025 14:30:00";0;"namìøená data OK";
"14.06.2025 14:45:00";0;"namìøená data OK";
"14.06.2025 15:00:00";0;"namìøená data OK";
"14.06.2025 15:15:00";0;"namìøená data OK";
"14.06.2025 15:30:00";0;"namìøená data OK";
"14.06.2025 15:45:00";0;"namìøená data OK";
"14.06.2025 16:00:00";0;"namìøená data OK";
"14.06.2025 16:15:00";0;"namìøená data OK";
"14.06.2025 16:30:00";0;"namìøená data OK";
"14.06.2025 16:45:00";0;"namìøená data OK";
"14.06.2025 17:00:00";0;"namìøená data OK";
"14.06.2025 17:15:00";0;"namìøená data OK";
"14.06.2025 17:30:00";0;"namìøená data OK";
"14.06.2025 17:45:00";0;"namìøená data OK";
"14.06.2025 18:00:00";0;"namìøená data OK";
"14.06.2025 18:15:00";0,003;"namìøená data OK";
"14.06.2025 18:30:00";0,056;"namìøená data OK";
"14.06.2025 18:45:00";0,009;"namìøená data OK";
"14.06.2025 19:00:00";0,032;"namìøená data OK";
"14.06.2025 19:15:00";0,173;"namìøená data OK";
"14.06.2025 19:30:00";0,177;"namìøená data OK";
"14.06.2025 19:45:00";0,112;"namìøená data OK";
"14.06.2025 20:00:00";0,156;"namìøená data OK";
"14.06.2025 20:15:00";0,346;"namìøená data OK";
"14.06.2025 20:30:00";0,217;"namìøená data OK";
"14.06.2025 20:45:00";0,165;"namìøená data OK";
"14.06.2025 21:00:00";0,399;"namìøená data OK";
"14.06.2025 21:15:00";0,217;"namìøená data OK";
"14.06.2025 21:30:00";0,175;"namìøená data OK";
"14.06.2025 21:45:00";0,321;"namìøená data OK";
"14.06.2025 22:00:00";0,287;"namìøená data OK";
"14.06.2025 22:15:00";0,199;"namìøená data OK";
"14.06.2025 22:30:00";0,383;"namìøená data OK";
"14.06.2025 22:45:00";0,519;"namìøená data OK";
"14.06.2025 23:00:00";0,33;"namìøená data OK";
"14.06.2025 23:15:00";0,222;"namìøená data OK";
"14.06.2025 23:30:00";0,337;"namìøená data OK";
"14.06.2025 23:45:00";0,323;"namìøená data OK";
"14.06.2025 24:00:00";0,181;"namìøená data OK";
"15.06.2025 00:15:00";0,245;"namìøená data OK";
"15.06.2025 00:30:00";0,393;"namìøená data OK";
"15.06.2025 00:45:00";0,207;"namìøená data OK";
"15.06.2025 01:00:00";0,214;"namìøená data OK";
"15.06.2025 01:15:00";0,453;"namìøená data OK";
"15.06.2025 01:30:00";0,237;"namìøená data OK";
"15.06.2025 01:45:00";0,195;"namìøená data OK";
"15.06.2025 02:00:00";0,335;"namìøená data OK";
"15.06.2025 02:15:00";0,297;"namìøená data OK";
"15.06.2025 02:30:00";0,228;"namìøená data OK";
"15.06.2025 02:45:00";0,273;"namìøená data OK";
"15.06.2025 03:00:00";0,385;"namìøená data OK";
"15.06.2025 03:15:00";0,245;"namìøená data OK";
"15.06.2025 03:30:00";0,199;"namìøená data OK";
"15.06.2025 03:45:00";0,353;"namìøená data OK";
"15.06.2025 04:00:00";0,313;"namìøená data OK";
"15.06.2025 04:15:00";0,219;"namìøená data OK";
"15.06.2025 04:30:00";0,311;"namìøená data OK";
"15.06.2025 04:45:00";0,374;"namìøená data OK";
"15.06.2025 05:00:00";0,177;"namìøená data OK";
"15.06.2025 05:15:00";0,156;"namìøená data OK";
"15.06.2025 05:30:00";0,314;"namìøená data OK";
"15.06.2025 05:45:00";0,028;"namìøená data OK";
"15.06.2025 06:00:00";0,004;"namìøená data OK";
"15.06.2025 06:15:00";0,164;"namìøená data OK";
"15.06.2025 06:30:00";0,061;"namìøená data OK";
"15.06.2025 06:45:00";0,015;"namìøená data OK";
"15.06.2025 07:00:00";0,014;"namìøená data OK";
"15.06.2025 07:15:00";0,011;"namìøená data OK";
"15.06.2025 07:30:00";0,011;"namìøená data OK";
"15.06.2025 07:45:00";0,006;"namìøená data OK";
"15.06.2025 08:00:00";0;"namìøená data OK";
"15.06.2025 08:15:00";0;"namìøená data OK";
"15.06.2025 08:30:00";0;"namìøená data OK";
"15.06.2025 08:45:00";0;"namìøená data OK";
"15.06.2025 09:00:00";0;"namìøená data OK";
"15.06.2025 09:15:00";0;"namìøená data OK";
"15.06.2025 09:30:00";0;"namìøená data OK";
"15.06.2025 09:45:00";0;"namìøená data OK";
"15.06.2025 10:00:00";0;"namìøená data OK";
"15.06.2025 10:15:00";0;"namìøená data OK";
"15.06.2025 10:30:00";0;"namìøená data OK";
"15.06.2025 10:45:00";0;"namìøená data OK";
"15.06.2025 11:00:00";0;"namìøená data OK";
"15.06.2025 11:15:00";0;"namìøená data OK";
"15.06.2025 11:30:00";0,001;"namìøená data OK";
"15.06.2025 11:45:00";0;"namìøená data OK";
"15.06.2025 12:00:00";0;"namìøená data OK";
"15.06.2025 12:15:00";0;"namìøená data OK";
"15.06.2025 12:30:00";0;"namìøená data OK";
"15.06.2025 12:45:00";0;"namìøená data OK";
"15.06.2025 13:00:00";0;"namìøená data OK";
"15.06.2025 13:15:00";0;"namìøená data OK";
"15.06.2025 13:30:00";0;"namìøená data OK";
"15.06.2025 13:45:00";0;"namìøená data OK";
"15.06.2025 14:00:00";0;"namìøená data OK";
"15.06.2025 14:15:00";0;"namìøená data OK";
"15.06.2025 14:30:00";0;"namìøená data OK";
"15.06.2025 14:45:00";0;"namìøená data OK";
"15.06.2025 15:00:00";0;"namìøená data OK";
"15.06.2025 15:15:00";0;"namìøená data OK";
"15.06.2025 15:30:00";0;"namìøená data OK";
"15.06.2025 15:45:00";0;"namìøená data OK";
"15.06.2025 16:00:00";0;"namìøená data OK";
"15.06.2025 16:15:00";0;"namìøená data OK";
"15.06.2025 16:30:00";0;"namìøená data OK";
"15.06.2025 16:45:00";0;"namìøená data OK";
"15.06.2025 17:00:00";0;"namìøená data OK";
"15.06.2025 17:15:00";0;"namìøená data OK";
"15.06.2025 17:30:00";0;"namìøená data OK";
"15.06.2025 17:45:00";0;"namìøená data OK";
"15.06.2025 18:00:00";0,001;"namìøená data OK";
"15.06.2025 18:15:00";0,004;"namìøená data OK";
"15.06.2025 18:30:00";0,02;"namìøená data OK";
"15.06.2025 18:45:00";0;"namìøená data OK";
"15.06.2025 19:00:00";0,072;"namìøená data OK";
"15.06.2025 19:15:00";0,17;"namìøená data OK";
"15.06.2025 19:30:00";0,051;"namìøená data OK";
"15.06.2025 19:45:00";0,058;"namìøená data OK";
"15.06.2025 20:00:00";0,33;"namìøená data OK";
"15.06.2025 20:15:00";0,219;"namìøená data OK";
"15.06.2025 20:30:00";0,265;"namìøená data OK";
"15.06.2025 20:45:00";0,336;"namìøená data OK";
"15.06.2025 21:00:00";0,293;"namìøená data OK";
"15.06.2025 21:15:00";0,227;"namìøená data OK";
"15.06.2025 21:30:00";0,194;"namìøená data OK";
"15.06.2025 21:45:00";0,365;"namìøená data OK";
"15.06.2025 22:00:00";0,336;"namìøená data OK";
"15.06.2025 22:15:00";0,273;"namìøená data OK";
"15.06.2025 22:30:00";0,398;"namìøená data OK";
"15.06.2025 22:45:00";0,371;"namìøená data OK";
"15.06.2025 23:00:00";0,214;"namìøená data OK";
"15.06.2025 23:15:00";0,29;"namìøená data OK";
"15.06.2025 23:30:00";0,393;"namìøená data OK";
"15.06.2025 23:45:00";0,223;"namìøená data OK";
"15.06.2025 24:00:00";0,248;"namìøená data OK";
"16.06.2025 00:15:00";0,343;"namìøená data OK";
"16.06.2025 00:30:00";0,332;"namìøená data OK";
"16.06.2025 00:45:00";0,228;"namìøená data OK";
"16.06.2025 01:00:00";0,267;"namìøená data OK";
"16.06.2025 01:15:00";0,444;"namìøená data OK";
"16.06.2025 01:30:00";0,216;"namìøená data OK";
"16.06.2025 01:45:00";0,198;"namìøená data OK";
"16.06.2025 02:00:00";0,376;"namìøená data OK";
"16.06.2025 02:15:00";0,265;"namìøená data OK";
"16.06.2025 02:30:00";0,232;"namìøená data OK";
"16.06.2025 02:45:00";0,286;"namìøená data OK";
"16.06.2025 03:00:00";0,382;"namìøená data OK";
"16.06.2025 03:15:00";0,264;"namìøená data OK";
"16.06.2025 03:30:00";0,218;"namìøená data OK";
"16.06.2025 03:45:00";0,404;"namìøená data OK";
"16.06.2025 04:00:00";0,309;"namìøená data OK";
"16.06.2025 04:15:00";0,206;"namìøená data OK";
"16.06.2025 04:30:00";0,317;"namìøená data OK";
"16.06.2025 04:45:00";0,343;"namìøená data OK";
"16.06.2025 05:00:00";0,124;"namìøená data OK";
"16.06.2025 05:15:00";0,066;"namìøená data OK";
"16.06.2025 05:30:00";0,163;"namìøená data OK";
"16.06.2025 05:45:00";0,03;"namìøená data OK";
"16.06.2025 06:00:00";0,014;"namìøená data OK";
"16.06.2025 06:15:00";0,014;"namìøená data OK";
"16.06.2025 06:30:00";0,011;"namìøená data OK";
"16.06.2025 06:45:00";0,011;"namìøená data OK";
"16.06.2025 07:00:00";0,007;"namìøená data OK";
"16.06.2025 07:15:00";0,001;"namìøená data OK";
"16.06.2025 07:30:00";0;"namìøená data OK";
"16.06.2025 07:45:00";0,321;"namìøená data OK";
"16.06.2025 08:00:00";0,068;"namìøená data OK";
"16.06.2025 08:15:00";0,022;"namìøená data OK";
"16.06.2025 08:30:00";0,019;"namìøená data OK";
"16.06.2025 08:45:00";0,063;"namìøená data OK";
"16.06.2025 09:00:00";0,113;"namìøená data OK";
"16.06.2025 09:15:00";0,006;"namìøená data OK";
"16.06.2025 09:30:00";0,023;"namìøená data OK";
"16.06.2025 09:45:00";0,054;"namìøená data OK";
"16.06.2025 10:00:00";0,005;"namìøená data OK";
